SurveyInstanceID,Survey,Title2,Title3,LocStoreID,SurveyDate,AuditorLogin,Client,Auditor,DataAvailableToClientTime,DataDeliveredToClientTime,Auditor,AuditorSubmitDelay,AuditorSubmitIdle,ValidationStartIdle,Validation,Validation,ExportDelay,First Assigned,Last Assigned,FirstValidator,FirstOkExportValidator,Validator Pay Rate,StartDate,Date,IsOverDue,isSurveyDateInBlackout,Last Export
28154,Оценка качества обслуживания,,,125,2022-11-17,vbelugin,Балтийский лизинг,02:13:37,14:07:38,14:07:39,02:13:31,14:05:35,-13:02:08,01:29:00,02:13:27,02:13:31,00:01:00,dderbina,dderbina,mzinchen,dpestova,0,2022-10-31 00:00:00.000,2022-11-17 10:00:00.000,,0,2022-12-01 17:39:00
28155,Оценка качества обслуживания,,,172,2022-11-16,skumina,Балтийский лизинг,02:20:53,15:03:21,15:03:21,02:20:42,11:11:17,-16:15:21,03:12:39,02:20:30,02:20:37,00:00:00,dderbina,dderbina,mzinchen,dpestova,0,2022-10-31 00:00:00.000,2022-11-16 12:00:00.000,,0,2022-12-01 15:21:00
28156,Оценка качества обслуживания,,,117,2022-11-08,anastasiyakombarova1,Балтийский лизинг,01:11:00,09:21:24,09:21:28,01:02:00,05:04:46,-24:20:13,02:01:23,00:42:00,00:48:00,00:04:00,dderbina,dderbina,mzinchen,mzinchen,0,2022-10-31 00:00:00.000,2022-11-08 13:30:00.000,,0,2022-11-18 10:58:00
28157,Оценка качества обслуживания,,,107,2022-11-18,leonid1111,Балтийский лизинг,02:15:39,13:05:38,13:05:40,02:15:23,05:06:15,-21:00:03,04:17:50,02:14:05,02:14:14,00:02:00,dderbina,dderbina,mzinchen,dpestova,0,2022-10-31 00:00:00.000,2022-11-18 11:59:00.000,,0,2022-12-01 17:39:00
28158,Оценка качества обслуживания,,,144,2022-11-17,yanbirdin,Балтийский лизинг,02:21:11,14:05:23,14:05:24,02:20:52,11:04:26,-16:02:14,02:22:21,02:20:51,02:21:10,00:01:00,dpestova,dpestova,mzinchen,dpestova,0,2022-10-31 00:00:00.000,2022-11-17 09:57:00.000,,0,2022-12-01 15:21:00
28159,Оценка качества обслуживания,,,109,2022-11-21,zzartdin,Балтийский лизинг,03:13:01,09:22:42,09:22:44,03:09:14,02:09:29,-20:19:16,04:14:12,03:09:07,03:12:53,00:02:00,dderbina,dderbina,mzinchen,dpestova,0,2022-10-31 00:00:00.000,2022-11-21 12:33:00.000,,0,2022-12-01 11:17:00
28160,Оценка качества обслуживания,,,161,2022-11-21,eretikinthenight87,Балтийский лизинг,02:20:36,10:09:00,10:09:01,02:20:31,08:10:42,-14:20:51,01:22:07,02:20:22,02:20:26,00:01:00,dderbina,dderbina,mzinchen,dpestova,0,2022-10-31 00:00:00.000,2022-11-21 06:20:00.000,,0,2022-12-01 15:21:00
28161,Оценка качества обслуживания,,,155,2022-11-16,ooksana,Балтийский лизинг,00:06:00,06:06:14,06:06:15,00:04:00,05:09:51,-20:23:00,15:01:00,00:01:00,00:02:00,00:01:00,dderbina,dderbina,dpestova,dpestova,0,2022-10-31 00:00:00.000,2022-11-16 09:30:00.000,,0,2022-11-22 15:45:00
28162,Консультация в магазине одежды _выходной,,,101,2022-11-26,tkipiani,GATE31,00:56:00,02:18:36,02:18:37,00:51:00,23:15:00,-01:19:21,01:16:38,00:06:00,00:10:00,00:01:00,oilakevi,oilakevi,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-26 14:35:00.000,,0,2022-11-29 09:12:00
28164,Консультация в магазине одежды _выходной,,,103,2022-11-28,nyartsev,GATE31,00:39:00,01:19:26,01:19:28,00:36:00,01:04:38,-01:13:55,12:47:00,00:12:00,00:14:00,00:02:00,oilakevi,oilakevi,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-28 13:57:00.000,,0,2022-11-30 09:25:00
28167,Консультация в магазине одежды _выходной,,,106,2022-11-05,Afedotov79,GATE31,00:28:00,02:01:28,02:01:28,00:26:00,01:06:12,-19:16:00,10:06:00,00:09:00,00:10:00,00:00:00,oilakevi,oilakevi,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-05 17:45:00.000,,0,2022-11-07 19:13:00
28168,Консультация в магазине одежды _выходной,,,107,2022-11-27,gvoronin,GATE31,00:35:00,01:16:32,01:16:33,00:27:00,05:45:00,-01:10:47,01:08:15,00:10:00,00:16:00,00:01:00,oilakevi,oilakevi,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-27 16:39:00.000,,0,2022-11-29 09:12:00
28169,Консультация в магазине одежды _выходной,,,108,2022-11-12,Afedotov79,GATE31,00:28:00,01:18:27,01:18:27,00:26:00,01:06:12,-12:15:00,08:57:00,00:12:00,00:13:00,00:00:00,oilakevi,oilakevi,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-12 16:29:00.000,,0,2022-11-14 10:56:00
28170,Консультация в магазине одежды _выходной,,,109,2022-11-19,vtatayan,GATE31,00:36:00,07:03:09,07:03:10,00:28:00,02:23:00,-04:04:09,01:18:25,00:14:00,00:20:00,00:01:00,ekonstan,ekonstan,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-19 15:17:00.000,,0,2022-11-26 18:27:00
28171,Консультация в магазине одежды _выходной,,,110,2022-11-26,erazvodo,GATE31,00:41:00,02:12:31,02:12:32,00:31:00,01:04:41,-01:07:50,01:05:28,00:10:00,00:16:00,00:01:00,ekonstan,ekonstan,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-26 20:40:00.000,,0,2022-11-29 09:12:00
28172,Консультация в магазине одежды _выходной,,,112,2022-11-11,IvanovaM,GATE31,00:33:00,02:18:18,02:18:18,00:29:00,22:50:00,-01:19:28,01:16:15,00:04:00,00:04:00,00:00:00,ekonstan,ekonstan,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-11 16:38:00.000,,0,2022-11-14 10:56:00
28173,Консультация в магазине одежды _выходной,,,113,2022-11-22,grapes31,GATE31,00:26:00,06:22:27,06:22:28,00:23:00,02:07:50,-10:15:46,04:06:03,00:14:00,00:16:00,00:01:00,ekonstan,ekonstan,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-22 17:09:00.000,,0,2022-11-29 15:37:00
28174,Консультация в магазине одежды_будний,,,101,2022-11-15,Afedotov79,GATE31,00:16:00,02:21:26,02:21:26,00:11:00,01:09:52,-01:11:34,01:09:13,00:03:00,00:07:00,00:00:00,oilakevi,oilakevi,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-15 12:30:00.000,,0,2022-11-18 09:56:00
28175,Консультация в магазине одежды_будний,,,102,2022-11-18,Afedotov79,GATE31,00:21:00,08:06:03,08:06:04,00:17:00,01:09:23,-06:20:40,04:11:08,00:10:00,00:12:00,00:01:00,oilakevi,oilakevi,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-18 12:23:00.000,,0,2022-11-26 18:27:00
28178,Консультация в магазине одежды_будний,,,105,2022-11-10,Afedotov79,GATE31,00:20:00,03:16:34,03:16:36,00:18:00,01:04:24,-02:12:10,02:09:06,00:07:00,00:08:00,00:02:00,oilakevi,oilakevi,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-10 18:22:00.000,,0,2022-11-14 10:58:00
28179,Консультация в магазине одежды_будний,,,106,2022-11-30,eanisimo1,GATE31,00:51:00,12:25:00,12:27:00,00:43:00,03:08:00,-13:10:00,07:28:00,00:13:00,00:17:00,00:02:00,oilakevi,oilakevi,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-30 19:48:00.000,,0,2022-12-01 08:15:00
28180,Консультация в магазине одежды_будний,,,107,2022-11-24,Afedotov79,GATE31,00:36:00,04:14:15,04:14:16,00:25:00,01:04:21,-03:09:54,03:08:09,00:14:00,00:22:00,00:01:00,oilakevi,oilakevi,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-24 18:56:00.000,,0,2022-11-29 09:12:00
28181,Консультация в магазине одежды_будний,,,108,2022-11-07,yelena,GATE31,00:39:00,06:19:58,06:20:00,00:27:00,08:03:00,-10:13:33,06:08:58,00:11:00,00:13:00,00:02:00,oilakevi,oilakevi,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-07 14:58:00.000,,0,2022-11-14 10:58:00
28182,Консультация в магазине одежды_будний,,,109,2022-11-09,dpestova,GATE31,00:49:00,04:17:02,04:17:04,00:35:00,18:25:00,-05:21:21,03:19:59,00:18:00,00:19:00,00:02:00,ekonstan,ekonstan,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-09 17:54:00.000,,0,2022-11-14 10:58:00
28183,Консультация в магазине одежды_будний,,,110,2022-11-10,dpestova,GATE31,00:22:00,03:19:22,03:19:23,00:21:00,04:03:00,-03:15:19,03:12:50,00:09:00,00:10:00,00:01:00,ekonstan,ekonstan,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-10 15:35:00.000,,0,2022-11-14 10:58:00
28184,Консультация в магазине одежды_будний,,,111,2022-11-11,dpestova,GATE31,00:23:00,02:20:46,02:20:47,00:19:00,06:43:00,-04:12:49,02:11:43,00:09:00,00:13:00,00:01:00,ekonstan,ekonstan,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-11 14:11:00.000,,0,2022-11-14 10:58:00
28185,Консультация в магазине одежды_будний,,,112,2022-11-28,llozhech,GATE31,00:28:00,03:06:13,03:06:14,00:23:00,02:21:35,-04:06:14,02:33:00,00:13:00,00:16:00,00:01:00,ekonstan,ekonstan,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-28 12:57:00.000,,0,2022-12-01 19:11:00
28186,Консультация в магазине одежды_будний,,,113,2022-11-02,varchako,GATE31,00:26:00,20:53:00,20:53:00,00:22:00,11:40:00,-09:13:00,08:35:00,00:14:00,00:14:00,00:00:00,ekonstan,ekonstan,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-02 11:38:00.000,,0,2022-11-03 08:31:00
28187,Консультация в магазине одежды_будний,,,111,2022-11-28,vtatayan,GATE31,00:28:00,02:12:13,02:12:15,00:26:00,02:00:18,-11:55:00,10:13:00,00:06:00,00:07:00,00:02:00,ekonstan,ekonstan,jchinilo,obaturo,0,2022-11-01 00:00:00.000,2022-11-28 20:00:00.000,,0,2022-12-01 08:15:00
28188,Визит в магазин канцелярии_2022,,,1001,2022-11-12,shevchenko_74,InФормат,00:42:00,14:01:16,14:01:16,00:33:00,09:04:46,-09:15:24,02:02:13,00:21:00,00:21:00,00:00:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-12 17:21:00.000,,0,2022-11-26 18:37:00
28189,Визит в магазин канцелярии_2022,,,1002,2022-11-08,shevchenko_74,InФормат,00:43:00,13:05:25,13:05:33,00:30:00,12:23:55,-10:01:00,00:53:00,00:27:00,00:28:00,00:08:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-08 12:33:00.000,,0,2022-11-21 18:06:00
28190,Визит в магазин канцелярии_2022,,,1003,2022-11-19,vorobieva_anastasiia,InФормат,00:25:00,01:22:56,01:22:57,00:22:00,05:48:00,-01:17:08,01:06:17,00:16:00,00:18:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-19 10:41:00.000,,0,2022-11-21 09:38:00
28191,Визит в магазин канцелярии_2022,,,1004,2022-11-08,shevchenko_74,InФормат,00:44:00,13:04:52,13:04:59,00:24:00,12:23:21,-10:00:55,01:23:00,00:22:00,00:35:00,00:07:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-08 13:07:00.000,,0,2022-11-21 18:06:00
28192,Визит в магазин канцелярии_2022,,,1005,2022-11-09,mmuragin,InФормат,01:13:00,23:00:00,23:01:00,01:05:00,16:30:00,-06:30:00,00:32:00,00:20:00,00:22:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-09 18:08:00.000,,0,2022-11-10 17:09:00
28193,Визит в магазин канцелярии_2022,,,1006,2022-11-05,Nikutkinaelena,InФормат,00:36:00,02:03:26,02:03:27,00:30:00,23:57:00,-10:20:47,12:17:00,00:16:00,00:16:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-05 15:50:00.000,,0,2022-11-07 19:17:00
28194,Визит в магазин канцелярии_2022,,,1007,2022-11-28,egerasim1,InФормат,00:19:00,01:14:19,01:14:20,00:18:00,15:02:00,-23:17:00,23:14:00,00:15:00,00:15:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-28 19:05:00.000,,0,2022-11-30 09:25:00
28195,Визит в магазин канцелярии_2022,,,1008,2022-11-15,lena_milya,InФормат,00:24:00,01:15:25,01:15:27,00:22:00,07:19:00,-01:08:06,14:37:00,00:13:00,00:14:00,00:02:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-15 16:55:00.000,,0,2022-11-17 08:22:00
28196,Визит в магазин канцелярии_2022,,,1009,2022-11-11,lena_milya,InФормат,00:22:00,03:03:06,03:03:08,00:21:00,02:18:48,-08:18:00,01:57:00,00:12:00,00:12:00,00:02:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-11 15:12:00.000,,0,2022-11-14 18:20:00
28197,Визит в магазин канцелярии_2022,,,1010,2022-11-28,egerasim1,InФормат,00:21:00,01:15:02,01:15:03,00:19:00,15:25:00,-02:03:36,23:34:00,00:14:00,00:14:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-28 18:36:00.000,,0,2022-11-30 09:39:00
28198,Визит в магазин канцелярии_2022,,,1011,2022-11-16,lena_milya,InФормат,00:28:00,23:38:00,23:38:00,00:24:00,08:42:00,-14:56:00,09:30:00,00:16:00,00:19:00,00:00:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-16 16:36:00.000,,0,2022-11-17 16:14:00
28199,Визит в магазин канцелярии_2022,,,1013,2022-11-11,lena_milya,InФормат,00:30:00,03:07:36,03:07:38,00:30:00,02:23:34,-08:02:00,01:25:00,00:14:00,00:14:00,00:02:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-11 10:42:00.000,,0,2022-11-14 18:20:00
28200,Визит в магазин канцелярии_2022,,,1014,2022-11-03,Nikutkinaelena,InФормат,00:41:00,03:02:21,03:02:22,00:40:00,20:50:00,-02:05:31,01:12:02,00:14:00,00:14:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-03 16:33:00.000,,0,2022-11-06 18:55:00
28201,Визит в магазин канцелярии_2022,,,1015,2022-11-12,Mariyastol,InФормат,00:24:00,01:22:33,01:22:34,00:22:00,01:19:53,-02:40:00,01:07:00,00:17:00,00:17:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-12 12:54:00.000,,0,2022-11-14 11:28:00
28202,Визит в магазин канцелярии_2022,,,1016,2022-11-12,Mariyastol,InФормат,00:27:00,01:21:33,01:21:34,00:26:00,01:19:02,-02:31:00,01:17:00,00:17:00,00:17:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-12 13:54:00.000,,0,2022-11-14 11:28:00
28203,Визит в магазин канцелярии_2022,,,1017,2022-11-09,Mariyastol,InФормат,00:28:00,04:23:28,04:23:29,00:22:00,01:15:25,-03:08:03,03:01:55,00:14:00,00:21:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-09 18:55:00.000,,0,2022-11-14 18:24:00
28204,Визит в магазин канцелярии_2022,,,1018,2022-11-13,Mariyastol,InФормат,00:29:00,01:05:38,01:05:39,00:22:00,20:17:00,-09:21:00,03:32:00,00:16:00,00:23:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-13 12:45:00.000,,0,2022-11-14 18:24:00
28205,Визит в магазин канцелярии_2022,,,1019,2022-11-15,jpavlenk,InФормат,00:21:00,01:19:08,01:19:10,00:20:00,09:36:00,-01:09:32,16:17:00,00:11:00,00:12:00,00:02:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-15 13:12:00.000,,0,2022-11-17 08:22:00
28206,Визит в магазин канцелярии_2022,,,1020,2022-11-10,rituxa159357,InФормат,01:30:00,04:01:30,04:01:31,00:42:00,22:48:00,-09:03:58,03:00:52,00:14:00,00:57:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-10 16:53:00.000,,0,2022-11-14 18:24:00
28207,Визит в магазин канцелярии_2022,,,1021,2022-11-11,anepran,InФормат,01:04:00,03:07:03,03:07:04,00:56:00,10:01:00,-02:21:02,02:19:03,00:31:00,00:37:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-11 11:20:00.000,,0,2022-11-14 18:24:00
28208,Визит в магазин канцелярии_2022,,,1022,2022-11-10,rituxa159357,InФормат,01:09:00,04:01:00,04:01:00,00:30:00,22:35:00,-09:03:43,03:00:45,00:15:00,00:54:00,00:00:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-10 17:24:00.000,,0,2022-11-14 18:24:00
28209,Визит в магазин канцелярии_2022,,,1023,2022-11-03,anepran,InФормат,00:48:00,03:06:47,03:06:48,00:43:00,03:58:00,-03:02:49,02:09:36,00:13:00,00:15:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-03 12:07:00.000,,0,2022-11-06 18:55:00
28210,Визит в магазин канцелярии_2022,,,1024,2022-11-09,trener_beeactive,InФормат,00:47:00,01:01:51,01:01:52,00:45:00,08:36:00,-17:15:00,11:39:00,00:20:00,00:20:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-09 15:17:00.000,,0,2022-11-10 17:09:00
28211,Визит в магазин канцелярии_2022,,,1025,2022-11-10,rituxa159357,InФормат,00:39:00,04:19:08,04:19:09,00:37:00,21:52:00,-09:02:48,03:18:14,00:14:00,00:14:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-10 18:33:00.000,,0,2022-11-15 13:42:00
28212,Визит в магазин канцелярии_2022,,,1026,2022-11-18,splehano,InФормат,01:10:00,02:15:16,02:15:17,00:50:00,01:22:36,-03:17:40,06:05:00,00:27:00,00:40:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-18 18:21:00.000,,0,2022-11-21 09:38:00
28213,Визит в магазин канцелярии_2022,,,1027,2022-11-18,splehano,InФормат,00:54:00,02:14:44,02:14:45,00:51:00,01:21:16,-03:18:16,07:06:00,00:13:00,00:16:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-18 18:53:00.000,,0,2022-11-21 09:38:00
28214,Визит в магазин канцелярии_2022,,,1028,2022-11-28,olgapetina,InФормат,00:40:00,01:17:57,01:17:58,00:35:00,05:01:00,-01:12:56,01:12:46,00:16:00,00:19:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-28 16:49:00.000,,0,2022-11-30 10:47:00
28215,Визит в магазин канцелярии_2022,,,1029,2022-11-20,julia120884,InФормат,00:38:00,22:32:00,22:33:00,00:33:00,07:33:00,-14:59:00,04:46:00,00:08:00,00:10:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-20 11:05:00.000,,0,2022-11-21 09:38:00
28216,Визит в магазин канцелярии_2022,,,1030,2022-11-16,olgapetina,InФормат,00:24:00,10:01:52,10:01:52,00:22:00,06:04:37,-03:21:15,01:03:15,00:13:00,00:13:00,00:00:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-16 16:45:00.000,,0,2022-11-26 18:37:00
28217,Визит в магазин канцелярии_2022,,,1031,2022-11-16,olgapetina,InФормат,00:27:00,10:05:41,10:05:41,00:25:00,06:08:00,-03:21:41,01:03:58,00:15:00,00:16:00,00:00:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-16 12:56:00.000,,0,2022-11-26 18:37:00
28218,Визит в магазин канцелярии_2022,,,1032,2022-11-22,olgapetina,InФормат,00:28:00,04:03:51,04:03:51,00:25:00,05:23:00,-03:22:28,01:05:01,00:14:00,00:15:00,00:00:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-22 14:46:00.000,,0,2022-11-26 18:37:00
28219,Визит в магазин канцелярии_2022,,,1033,2022-11-28,olgapetina,InФормат,00:32:00,02:10:03,02:10:04,00:31:00,11:24:00,-01:22:39,01:22:23,00:17:00,00:17:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-28 10:05:00.000,,0,2022-11-30 20:09:00
28220,Визит в магазин канцелярии_2022,,,1034,2022-11-22,olgapetina,InФормат,00:49:00,04:03:22,04:03:22,00:47:00,05:16:00,-03:22:06,01:05:08,00:27:00,00:28:00,00:00:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-22 15:15:00.000,,0,2022-11-26 18:37:00
28221,Визит в магазин канцелярии_2022,,,1035,2022-11-16,olgapetina,InФормат,00:26:00,10:02:20,10:02:20,00:23:00,06:04:54,-03:21:26,01:05:09,00:14:00,00:14:00,00:00:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-16 16:17:00.000,,0,2022-11-26 18:37:00
28222,Визит в магазин канцелярии_2022,,,1036,2022-11-28,olgapetina,InФормат,00:26:00,02:03:15,02:03:17,00:22:00,04:53:00,-01:22:22,01:22:14,00:13:00,00:13:00,00:02:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-28 17:10:00.000,,0,2022-11-30 20:27:00
28223,Визит в магазин канцелярии_2022,,,1037,2022-11-28,olgapetina,InФормат,00:24:00,02:02:57,02:02:58,00:23:00,04:34:00,-01:22:23,01:22:19,00:13:00,00:14:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-28 17:39:00.000,,0,2022-11-30 20:37:00
28224,Визит в магазин канцелярии_2022,,,1038,2022-11-22,olgapetina,InФормат,00:25:00,04:02:26,04:02:28,00:23:00,04:33:00,-03:21:53,01:05:51,00:14:00,00:14:00,00:02:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-22 16:11:00.000,,0,2022-11-26 18:39:00
28225,Визит в магазин канцелярии_2022,,,1039,2022-11-24,semenchamarina,InФормат,00:21:00,03:09:21,03:09:22,00:20:00,04:45:00,-06:21:04,03:02:11,00:15:00,00:15:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-24 11:45:00.000,,0,2022-11-27 21:07:00
28226,Визит в магазин канцелярии_2022,,,1040,2022-11-12,ikuznets,InФормат,00:19:00,02:21:43,02:21:44,00:17:00,02:05:44,-15:59:00,13:11:00,00:12:00,00:13:00,00:01:00,ekonstan,ekonstan,nmarchen,obaturo,0,2022-11-01 00:00:00.000,2022-11-12 15:58:00.000,,0,2022-11-15 13:42:00
